oferta,recamaras,bathrooms,mts,lat,lon,fecha_consulta,fuente,precio,precio_m2
departamento en venta en marina mazatlan,2,2,69.0,23.2928451,-106.4371765,2024-09-02 13:00:56.917298,lamudi,2371764.0,34373.391304347824
casa en venta en sabalo cerritos,4,3,274.0,23.3054792,-106.4780693,2024-09-02 13:00:56.917298,lamudi,6100000.0,22262.77372262774
casa en venta en sabalo cerritos,3,4,327.0,23.3056571,-106.4744846,2024-09-02 13:00:56.917298,lamudi,7490000.0,22905.19877675841
departamento en venta en centro,2,2,86.0,23.196582,-106.423713,2024-09-02 13:00:56.917298,lamudi,2800000.0,32558.13953488372
departamento en venta en sabalo country club,3,3,126.0,23.2620868,-106.4618827,2024-09-02 13:00:56.917298,lamudi,3950000.0,31349.20634920635
departamento en venta en zona dorada,3,2,182.0,23.2454638,-106.4543865,2024-09-02 13:00:56.917298,lamudi,13795000.0,75796.7032967033
departamento en venta en marina mazatlan,3,3,161.0,23.269446,-106.452461,2024-09-02 13:00:56.917298,lamudi,4950000.0,30745.341614906833
casa en venta en real del valle,4,3,200.0,23.2980674,-106.429527,2024-09-02 13:00:56.917298,lamudi,4900000.0,24500.0
departamento en venta en ferrocarrilera,2,2,141.0,23.216353,-106.420976,2024-09-02 13:00:56.917298,lamudi,9850000.0,69858.1560283688
departamento en venta en sabalo cerritos,2,1,68.0,23.2876641,-106.4677728,2024-09-02 13:00:56.917298,lamudi,3500000.0,51470.58823529412
departamento en venta en ferrocarrilera,1,1,92.0,23.218102,-106.419811,2024-09-02 13:00:56.917298,lamudi,7200000.0,78260.86956521739
departamento en venta en telleria,3,2,163.0,23.2322273,-106.43442,2024-09-02 13:00:56.917298,lamudi,7600000.0,46625.766871165644
departamento en venta en zona dorada,1,1,71.0,23.2458924,-106.4542067,2024-09-02 13:00:56.917298,lamudi,6650000.0,93661.97183098592
casa en venta en real del valle,3,4,232.0,23.29806739999999,-106.429527,2024-09-02 13:00:56.917298,lamudi,6450000.0,27801.724137931036
departamento en venta en las gaviotas,2,2,70.0,23.247252,-106.45163,2024-09-02 13:00:56.917298,lamudi,2990000.0,42714.28571428572
departamento en venta en el cid,4,5,564.0,23.2552777,-106.4508938,2024-09-02 13:00:56.917298,lamudi,14400000.0,25531.91489361702
casa en fraccionamiento en venta en sabalo cerritos,3,2,193.0,23.3054792,-106.4780693,2024-09-02 13:00:56.917298,lamudi,5895000.0,30544.041450777204
departamento en venta en el conchi infonavit,2,1,,23.246699,-106.388799,2024-09-02 13:00:56.917298,lamudi,2890000.0,
casa en venta en real del valle,3,2,163.0,23.2863833,-106.4302811,2024-09-02 13:00:56.917298,lamudi,3750000.0,23006.134969325154
casa en venta en el cid,4,,,23.253730958129815,-106.44769339941405,2024-09-02 13:00:56.917298,lamudi,19500000.0,
casa en venta en el cid,3,4,,23.2552777,-106.4508938,2024-09-02 13:00:56.917298,lamudi,13600000.0,
departamento en venta en ciudad de mazatlan,2,2,106.0,23.320523,-106.478302,2024-09-02 13:00:56.917298,lamudi,6020750.0,56799.52830188679
casa en venta en ciudad de mazatlan,4,3,144.0,23.2968393,-106.4306338,2024-09-02 13:00:56.917298,lamudi,4400000.0,30555.555555555555
departamento en venta en cerritos resort,2,2,,23.3048952,-106.4855562,2024-09-02 13:00:56.917298,lamudi,3990000.0,
casa en venta en el cid,3,4,356.0,23.250517,-106.446016,2024-09-02 13:00:56.917298,lamudi,10700000.0,30056.1797752809
departamento en venta en los pinos,1,1,66.0,23.2066219,-106.4278887,2024-09-02 13:00:56.917298,lamudi,2290000.0,34696.969696969696
departamento en venta en cerritos resort,2,2,61.0,23.3048952,-106.4855562,2024-09-02 13:00:56.917298,lamudi,3660000.0,60000.0
departamento en venta en marina mazatlan,,,94.0,23.271669,-106.459728,2024-09-02 13:00:56.917298,lamudi,2700000.0,28723.40425531915
departamento en venta en ciudad de mazatlan,3,3,200.0,23.25772,-106.462369,2024-09-02 13:00:56.917298,lamudi,12175769.999999998,60878.84999999999
departamento en venta en ciudad de mazatlan,1,1,74.0,23.261506,-106.465872,2024-09-02 13:00:56.917298,lamudi,4355560.0,58858.91891891892
departamento en venta en lomas de mazatlan,3,3,,23.2443491,-106.4450042,2024-09-02 13:00:56.917298,lamudi,3500000.0,
casa en venta en lomas de mazatlan,5,3,325.0,23.249383,-106.442442,2024-09-02 13:00:56.917298,lamudi,4950000.0,15230.76923076923
departamento en venta en cerritos resort,2,2,87.0,23.3048952,-106.4855562,2024-09-02 13:00:56.917298,lamudi,2822000.0,32436.7816091954
departamento en venta en ferrocarrilera,1,1,84.0,23.218161,-106.421916,2024-09-02 13:00:56.917298,lamudi,6930000.0,82500.0
departamento en venta en sabalo cerritos,2,2,67.0,23.280915,-106.46853,2024-09-02 13:00:56.917298,lamudi,4103200.0,61241.79104477612
departamento en venta en marina mazatlan,2,1,79.0,23.271669,-106.459728,2024-09-02 13:00:56.917298,lamudi,3790000.0,47974.6835443038
departamento en venta en telleria,2,2,143.0,23.231974,-106.434799,2024-09-02 13:00:56.917298,lamudi,8750000.0,61188.81118881119
departamento en venta en telleria,2,2,99.0,23.228899,-106.427337,2024-09-02 13:00:56.917298,lamudi,8060473.0,81418.9191919192
departamento en venta en palmillas,2,2,80.0,23.281731,-106.463579,2024-09-02 13:00:56.917298,lamudi,4200000.0,52500.0
casa en venta en sabalo cerritos,4,4,140.0,23.287671,-106.467829,2024-09-02 13:00:56.917298,lamudi,6300000.0,45000.0
departamento en venta en sabalo cerritos,3,3,137.0,23.299155,-106.481505,2024-09-02 13:00:56.917298,lamudi,9061856.0,66144.93430656934
departamento en venta en sabalo country club,2,2,70.0,23.26358,-106.462567,2024-09-02 13:00:56.917298,lamudi,2759972.0,39428.171428571426
departamento en venta en marina mazatlan,1,1,62.0,23.286854,-106.457713,2024-09-02 13:00:56.917298,lamudi,3384300.0,54585.48387096774
casa en venta en club real,3,5,389.0,23.269398,-106.447213,2024-09-02 13:00:56.917298,lamudi,10500000.0,26992.28791773779
casa en venta en sabalo cerritos,4,4,270.0,23.298981,-106.478335,2024-09-02 13:00:56.917298,lamudi,7500000.0,27777.777777777777
casa en venta en el cid,3,4,356.0,23.255278,-106.450894,2024-09-02 13:00:56.917298,lamudi,10500000.0,29494.38202247191
departamento en venta en telleria,1,1,99.0,23.231974,-106.434799,2024-09-02 13:00:56.917298,lamudi,7350000.0,74242.42424242424
departamento en venta en sabalo country club,2,2,109.0,23.26358,-106.462567,2024-09-02 13:00:56.917298,lamudi,3846455.0,35288.577981651375
departamento en venta en marina mazatlan,2,2,170.0,23.271669,-106.459728,2024-09-02 13:00:56.917298,lamudi,12025000.0,70735.29411764706
departamento en venta en sabalo country club,2,2,86.0,23.26358,-106.462567,2024-09-02 13:00:56.917298,lamudi,3323191.0,38641.75581395349
casa en venta en ferrocarrilera,4,3,313.0,23.216192,-106.417767,2024-09-02 13:00:56.917298,lamudi,7900000.0,25239.61661341853
casa en venta en club real,3,3,158.0,23.269398,-106.447213,2024-09-02 13:00:56.917298,lamudi,4400000.0,27848.101265822785
casa en venta en sabalo cerritos,4,3,275.0,23.305479,-106.478069,2024-09-02 13:00:56.917298,lamudi,6300000.0,22909.090909090908
departamento en venta en telleria,2,2,107.0,23.229867,-106.431999,2024-09-02 13:00:56.917298,lamudi,9061698.0,84688.7663551402
departamento en venta en marina mazatlan,3,2,149.0,23.286854,-106.457713,2024-09-02 13:00:56.917298,lamudi,6807888.0,45690.523489932886
departamento en venta en telleria,2,2,112.0,23.229867,-106.431999,2024-09-02 13:00:56.917298,lamudi,6822712.0,60917.07142857143
departamento en venta en ferrocarrilera,2,2,77.0,23.221986,-106.42189,2024-09-02 13:00:56.917298,lamudi,3092580.0,40163.37662337662
departamento en venta en sabalo cerritos,2,2,76.0,23.30911,-106.474441,2024-09-02 13:00:56.917298,lamudi,2481000.0,32644.736842105263
departamento en venta en marina mazatlan,3,3,194.0,23.285833,-106.459276,2024-09-02 13:00:56.917298,lamudi,6991200.0,36037.113402061856
departamento en venta en ferrocarrilera,2,1,56.0,23.220832,-106.419565,2024-09-02 13:00:56.917298,lamudi,2415000.0,43125.0
departamento en venta en marina mazatlan,2,2,161.0,23.285833,-106.459276,2024-09-02 13:00:56.917298,lamudi,6611250.0,41063.664596273295
departamento en venta en marina mazatlan,3,2,117.0,23.285833,-106.459276,2024-09-02 13:00:56.917298,lamudi,5280000.0,45128.205128205125
departamento en venta en las gaviotas,2,2,78.0,23.247252,-106.45163,2024-09-02 13:00:56.917298,lamudi,3843000.0,49269.230769230766
departamento en venta en marina mazatlan,3,2,138.0,23.271669,-106.459728,2024-09-02 13:00:56.917298,lamudi,3790000.0,27463.768115942028
departamento en venta en ciudad de mazatlan,3,2,108.0,23.279077,-106.421645,2024-09-02 13:00:56.917298,lamudi,3350000.0,31018.51851851852
departamento en venta en marina mazatlan,2,2,103.0,23.272096,-106.455478,2024-09-02 13:00:56.917298,lamudi,4521240.0,43895.53398058253
departamento en venta en el encanto,2,2,117.0,23.259705,-106.458352,2024-09-02 13:00:56.917298,lamudi,3800000.0,32478.63247863248
departamento en venta en el cid,2,2,123.0,23.261515,-106.456406,2024-09-02 13:00:56.917298,lamudi,4450000.0,36178.86178861788
departamento en venta en ferrocarrilera,3,2,69.0,23.221542,-106.423625,2024-09-02 13:00:56.917298,lamudi,4498000.0,65188.40579710145
departamento en venta en telleria,1,1,95.0,23.230511,-106.432796,2024-09-02 13:00:56.917298,lamudi,5886733.0,61965.61052631579
departamento en venta en telleria,1,1,65.0,23.230511,-106.432796,2024-09-02 13:00:56.917298,lamudi,3309293.0,50912.2
departamento en venta en ferrocarrilera,2,2,67.0,23.221542,-106.423625,2024-09-02 13:00:56.917298,lamudi,4596800.0,68608.95522388059
departamento en venta en ferrocarrilera,1,1,46.0,23.221542,-106.423625,2024-09-02 13:00:56.917298,lamudi,3268800.0,71060.86956521739
departamento en venta en telleria,4,4,231.0,23.230511,-106.432796,2024-09-02 13:00:56.917298,lamudi,11969642.0,51816.632034632035
departamento en venta en balcones de loma linda,1,1,54.0,23.202653,-106.427597,2024-09-02 13:00:56.917298,lamudi,3340000.0,61851.851851851854
departamento en venta en telleria,1,1,75.0,23.230511,-106.432796,2024-09-02 13:00:56.917298,lamudi,4439429.0,59192.386666666665
departamento en venta en ferrocarrilera,2,2,135.0,23.222208,-106.421701,2024-09-02 13:00:56.917298,lamudi,3487024.0,25829.807407407407
departamento en venta en cerritos resort,2,2,75.0,23.3048952,-106.4855562,2024-09-02 13:00:56.917298,lamudi,3666000.0,48880.0
departamento en venta en ferrocarrilera,2,1,66.0,23.220832,-106.419565,2024-09-02 13:00:56.917298,lamudi,2860000.0,43333.333333333336
departamento en venta en zona dorada,2,1,60.0,23.245892,-106.454207,2024-09-02 13:00:56.917298,lamudi,2505000.0,41750.0
departamento en venta en sabalo cerritos,3,3,122.0,23.299155,-106.481505,2024-09-02 13:00:56.917298,lamudi,6590700.0,54022.13114754098
departamento en venta en sabalo cerritos,2,2,95.0,23.299155,-106.481505,2024-09-02 13:00:56.917298,lamudi,4388400.0,46193.68421052631
casa en venta en marina mazatlan,4,6,710.0,23.285833,-106.459276,2024-09-02 13:00:56.917298,lamudi,18499000.0,26054.929577464787
departamento en venta en zona dorada,2,1,58.0,23.245892,-106.454207,2024-09-02 13:00:56.917298,lamudi,3600000.0,62068.96551724138
departamento en venta en reforma,3,2,93.0,23.211452,-106.419343,2024-09-02 13:00:56.917298,lamudi,3694936.0,39730.49462365591
departamento en venta en reforma,2,2,72.0,23.211452,-106.419343,2024-09-02 13:00:56.917298,lamudi,2860595.0,39730.48611111111
departamento en venta en marina mazatlan,2,2,88.0,23.271669,-106.459728,2024-09-02 13:00:56.917298,lamudi,5756336.0,65412.90909090909
departamento en venta en marina mazatlan,1,1,72.0,23.278005,-106.465093,2024-09-02 13:00:56.917298,lamudi,3104496.0,43118.0
departamento en venta en telleria,3,3,182.0,23.231974,-106.434799,2024-09-02 13:00:56.917298,lamudi,11950000.0,65659.34065934065
departamento en venta en telleria,2,2,65.0,23.231974,-106.434799,2024-09-02 13:00:56.917298,lamudi,3380000.0,52000.0
departamento en venta en telleria,1,1,60.0,23.236972,-106.437446,2024-09-02 13:00:56.917298,lamudi,2285166.0,38086.1
departamento en venta en el cid,2,2,127.0,23.263631,-106.453839,2024-09-02 13:00:56.917298,lamudi,6487710.0,51084.330708661415
departamento en venta en zona dorada,2,2,111.0,23.245892,-106.454207,2024-09-02 13:00:56.917298,lamudi,5899430.0,53148.01801801802
departamento en venta en zona dorada,2,2,128.0,23.245892,-106.454207,2024-09-02 13:00:56.917298,lamudi,7084000.0,55343.75
casa en venta en marina mazatlan,3,2,311.0,23.281562,-106.462812,2024-09-02 13:00:56.917298,lamudi,20496500.0,65905.14469453377
departamento en venta en las palmas,2,2,110.0,23.255708,-106.459441,2024-09-02 13:00:56.917298,lamudi,8499000.0,77263.63636363637
casa en venta en hacienda del seminario,3,3,124.0,23.291555,-106.42182,2024-09-02 13:00:56.917298,lamudi,3200000.0,25806.451612903227
departamento en venta en sabalo cerritos,3,2,71.0,23.291145,-106.470008,2024-09-02 13:00:56.917298,lamudi,3300000.0,46478.873239436616
departamento en venta en marina mazatlan,2,2,85.0,23.285833,-106.459276,2024-09-02 13:00:56.917298,lamudi,6162500.0,72500.0
casa en venta en lomas de mazatlan,4,4,814.0,23.244349,-106.445004,2024-09-02 13:00:56.917298,lamudi,30900000.0,37960.68796068796
casa en venta en sabalo cerritos,3,3,247.0,23.305479,-106.478069,2024-09-02 13:00:56.917298,lamudi,6950000.0,28137.65182186235
departamento en venta en ciudad de mazatlan,3,2,220.0,23.275325,-106.457339,2024-09-02 13:00:56.917298,lamudi,8790000.0,39954.545454545456
departamento en venta en zona dorada,1,1,40.0,23.245892,-106.454207,2024-09-02 13:00:56.917298,lamudi,3300000.0,82500.0
departamento en venta en zona dorada,2,2,113.0,23.245892,-106.454207,2024-09-02 13:00:56.917298,lamudi,6499430.0,57517.0796460177
departamento en venta en zona dorada,2,2,71.0,23.245892,-106.454207,2024-09-02 13:00:56.917298,lamudi,4199390.0,59146.33802816901
departamento en venta en zona dorada,2,2,94.0,23.245892,-106.454207,2024-09-02 13:00:56.917298,lamudi,5508730.0,58603.51063829787
departamento en venta en zona dorada,2,2,110.0,23.245892,-106.454207,2024-09-02 13:00:56.917298,lamudi,5754840.0,52316.72727272727
departamento en venta en zona dorada,2,2,91.0,23.245892,-106.454207,2024-09-02 13:00:56.917298,lamudi,5699000.0,62626.37362637363
departamento en venta en zona dorada,2,2,128.0,23.245892,-106.454207,2024-09-02 13:00:56.917298,lamudi,7299000.0,57023.4375
departamento en venta en zona dorada,1,1,43.0,23.245892,-106.454207,2024-09-02 13:00:56.917298,lamudi,3769850.0,87670.93023255814
departamento en venta en zona dorada,1,1,45.0,23.245892,-106.454207,2024-09-02 13:00:56.917298,lamudi,3296357.0,73252.37777777777
casa en venta en marina mazatlan,4,5,330.0,23.277781,-106.452224,2024-09-02 13:00:56.917298,lamudi,10750000.0,32575.757575757576
departamento en venta en sabalo country club,2,2,105.0,23.265859,-106.461914,2024-09-02 13:00:56.917298,lamudi,6349000.0,60466.666666666664
departamento en venta en sabalo cerritos,2,2,68.0,23.280694,-106.467787,2024-09-02 13:00:56.917298,lamudi,4000000.0,58823.529411764706
casa en venta en marina mazatlan,3,3,148.0,23.2708473,-106.4576718,2024-09-02 13:00:56.917298,lamudi,4216500.0,28489.864864864863
departamento en venta en las gaviotas,3,2,83.0,23.247252,-106.45163,2024-09-02 13:00:56.917298,lamudi,3951000.0,47602.409638554214
departamento en venta en las gaviotas,2,2,68.0,23.247252,-106.45163,2024-09-02 13:00:56.917298,lamudi,3294000.0,48441.17647058824
casa en venta en club real,4,5,389.0,23.269398,-106.447213,2024-09-02 13:00:56.917298,lamudi,11000000.0,28277.634961439588
departamento en venta en lomas de mazatlan,2,2,73.0,23.243656,-106.445305,2024-09-02 13:00:56.917298,lamudi,2950000.0,40410.95890410959
departamento en venta en marina mazatlan,3,2,230.0,23.271669,-106.459728,2024-09-02 13:00:56.917298,lamudi,12600000.0,54782.608695652176
departamento en venta en marina mazatlan,3,3,325.0,23.278005,-106.465093,2024-09-02 13:00:56.917298,lamudi,11586069.0,35649.443076923075
casa en venta en marina mazatlan,3,3,332.0,23.286854,-106.457713,2024-09-02 13:00:56.917298,lamudi,13264150.0,39952.25903614458
departamento en venta en flamingos,2,2,70.0,23.235281,-106.437406,2024-09-02 13:00:56.917298,lamudi,2969400.0,42420.0
departamento en venta en marina mazatlan,2,2,80.0,23.278005,-106.465093,2024-09-02 13:00:56.917298,lamudi,3787155.0,47339.4375
casa en venta en ciudad de mazatlan,3,3,133.0,23.287141,-106.421927,2024-09-02 13:00:56.917298,lamudi,3390000.0,25488.72180451128
departamento en venta en lopez mateos,2,2,88.0,23.240152,-106.426651,2024-09-02 13:00:56.917298,lamudi,2250000.0,25568.18181818182
departamento en venta en sabalo cerritos,2,2,86.0,23.28999,-106.472968,2024-09-02 13:00:56.917298,lamudi,3790000.0,44069.767441860466
departamento en venta en sabalo country club,2,1,64.0,23.263114,-106.460845,2024-09-02 13:00:56.917298,lamudi,2665000.0,41640.625
departamento en venta en sabalo country club,1,1,56.0,23.263114,-106.460845,2024-09-02 13:00:56.917298,lamudi,2324528.0,41509.42857142857
departamento en venta en sabalo cerritos,2,2,70.0,23.262551,-106.465377,2024-09-02 13:00:56.917298,lamudi,3450000.0,49285.71428571428
casa en venta en real del valle,4,3,201.0,23.275854,-106.424278,2024-09-02 13:00:56.917298,lamudi,4400000.0,21890.54726368159
casa en venta en real del valle,3,2,225.0,23.287952,-106.424896,2024-09-02 13:00:56.917298,lamudi,4749000.0,21106.666666666668
departamento en venta en ferrocarrilera,2,2,83.0,23.221659,-106.420712,2024-09-02 13:00:56.917298,lamudi,5922627.0,71356.95180722892
departamento en venta en cerritos resort,2,1,124.0,23.320929,-106.479493,2024-09-02 13:00:56.917298,lamudi,6930705.0,55892.782258064515
departamento en venta en el cid,3,3,175.0,23.261189,-106.445675,2024-09-02 13:00:56.917298,lamudi,9024860.0,51570.62857142857
departamento en venta en sabalo cerritos,2,2,86.0,23.288944,-106.472612,2024-09-02 13:00:56.917298,lamudi,4050000.0,47093.023255813954
departamento en venta en sabalo cerritos,3,2,110.0,23.288944,-106.472612,2024-09-02 13:00:56.917298,lamudi,4700000.0,42727.27272727273
departamento en venta en sabalo cerritos,3,3,213.0,23.299155,-106.481505,2024-09-02 13:00:56.917298,lamudi,9798000.0,46000.0
departamento en venta en cerritos resort,3,3,185.0,23.320929,-106.479493,2024-09-02 13:00:56.917298,lamudi,10560703.0,57084.88108108108
departamento en venta en cerritos resort,1,1,80.0,23.320929,-106.479493,2024-09-02 13:00:56.917298,lamudi,3500000.0,43750.0
departamento en venta en sabalo cerritos,1,1,46.0,23.288944,-106.472612,2024-09-02 13:00:56.917298,lamudi,2790000.0,60652.17391304348
casa en venta en real del valle,3,3,181.0,23.283898,-106.432083,2024-09-02 13:00:56.917298,lamudi,3400000.0,18784.53038674033
departamento en venta en lomas de mazatlan,2,2,76.0,23.246382,-106.440936,2024-09-02 13:00:56.917298,lamudi,2857700.0,37601.31578947369
